location_base,h3_resolution,h3_index,trip_count,passenger_count
DROPOFF,8,882a108155fffff,1,1
DROPOFF,8,882a1081c7fffff,1,1
DROPOFF,8,882a108811fffff,1,1
DROPOFF,8,882a108899fffff,4,4
DROPOFF,8,882a10889bfffff,4,4
DROPOFF,8,882a1088bbfffff,1,1
DROPOFF,8,882a108abdfffff,1,1
DROPOFF,8,882a108d65fffff,1,1
DROPOFF,8,882a109523fffff,1,2
DROPOFF,8,882a10a015fffff,1,2
DROPOFF,8,882a10a04bfffff,1,1
DROPOFF,8,882a10a161fffff,1,1
DROPOFF,8,882a10a1ddfffff,1,1
DROPOFF,8,882a10a1e7fffff,1,1
DROPOFF,8,882a10a235fffff,1,1
DROPOFF,8,882a10a881fffff,1,3
DROPOFF,8,882a10a8b5fffff,1,1
DROPOFF,8,882a10a8c9fffff,1,1
DROPOFF,8,882a10a8cdfffff,1,2
DROPOFF,8,882a10a8edfffff,1,1
DROPOFF,8,882a10a901fffff,1,1
DROPOFF,8,882a10a905fffff,1,1
DROPOFF,8,882a10a907fffff,1,1
DROPOFF,8,882a10a91dfffff,2,3
DROPOFF,8,882a10a929fffff,1,1
DROPOFF,8,882a10a939fffff,1,1
DROPOFF,8,882a10a943fffff,1,1
DROPOFF,8,882a10a949fffff,1,5
DROPOFF,8,882a10a951fffff,1,1
DROPOFF,8,882a10a957fffff,1,2
DROPOFF,8,882a10a96dfffff,4,4
DROPOFF,8,882a10a9b7fffff,1,4
DROPOFF,8,882a10a9bbfffff,2,3
DROPOFF,8,882a10a9e5fffff,1,1
DROPOFF,8,882a10aa01fffff,1,1
DROPOFF,8,882a10aa29fffff,1,1
DROPOFF,8,882a10aa3bfffff,1,2
DROPOFF,8,882a10aa3dfffff,4,4
DROPOFF,8,882a10aa63fffff,8,8
DROPOFF,8,882a10aa67fffff,1,1
DROPOFF,8,882a10aaa1fffff,1,1
DROPOFF,8,882a10aae7fffff,1,1
DROPOFF,8,882a10ab01fffff,1,1
DROPOFF,8,882a10ab09fffff,1,2
DROPOFF,8,882a10ab15fffff,2,6
DROPOFF,8,882a10ab19fffff,1,1
DROPOFF,8,882a10ab27fffff,1,1
DROPOFF,8,882a10ab45fffff,1,1
DROPOFF,8,882a10ab53fffff,4,5
DROPOFF,8,882a10b099fffff,1,1
DROPOFF,8,882a10b09bfffff,1,2
DROPOFF,8,882a10b0a7fffff,2,7
DROPOFF,8,882a10b193fffff,1,1
DROPOFF,8,882a10b1c7fffff,1,1
DROPOFF,8,882a10b747fffff,1,3
DROPOFF,8,882a10b86bfffff,1,2
DROPOFF,8,882a10b8bbfffff,1,1
DROPOFF,8,882a10b915fffff,1,1
DROPOFF,8,882a10b92bfffff,1,1
DROPOFF,8,882a10b947fffff,1,1
DROPOFF,8,882a10b9d9fffff,1,1
DROPOFF,8,882a10c0d1fffff,1,1
DROPOFF,8,882a10c0d3fffff,1,1
DROPOFF,8,882a10c291fffff,1,1
DROPOFF,8,882a10c493fffff,1,1
DROPOFF,8,882a10c495fffff,1,1
DROPOFF,8,882a10c497fffff,1,1
DROPOFF,8,882a10c4b3fffff,1,1
DROPOFF,8,882a10c4b5fffff,1,5
DROPOFF,8,882a10c4bbfffff,1,2
DROPOFF,8,882a10c50bfffff,1,1
DROPOFF,8,882a10c587fffff,1,1
DROPOFF,8,882a10c591fffff,7,7
DROPOFF,8,882a10c595fffff,2,2
DROPOFF,8,882a10c59bfffff,2,4
DROPOFF,8,882a10c5abfffff,1,1
DROPOFF,8,882a10c5b1fffff,1,2
DROPOFF,8,882a10c5b3fffff,1,1
DROPOFF,8,882a10c627fffff,1,1
DROPOFF,8,882a10c685fffff,1,1
DROPOFF,8,882a10c6c1fffff,1,1
DROPOFF,8,882a10cb45fffff,1,1
DROPOFF,8,882a10cc23fffff,1,1
DROPOFF,8,882a10cc31fffff,1,1
DROPOFF,8,882a10ccbdfffff,1,1
DROPOFF,8,882a10ccd9fffff,1,3
DROPOFF,8,882a10cd11fffff,1,1
DROPOFF,8,882a10cdb1fffff,1,1
DROPOFF,8,882a10ce83fffff,1,1
DROPOFF,8,882a10ceb9fffff,1,1
DROPOFF,8,882a10d28bfffff,1,1
DROPOFF,8,882a10d409fffff,1,1
DROPOFF,8,882a10d469fffff,1,1
DROPOFF,8,882a10d4e3fffff,1,1
DROPOFF,8,882a10d599fffff,1,1
DROPOFF,8,882a10d719fffff,2,2
DROPOFF,8,882a11c8edfffff,1,2
DROPOFF,8,882a1284b1fffff,2,2
DROPOFF,8,882a12a087fffff,1,1
DROPOFF,8,882a12a2edfffff,1,1
DROPOFF,8,882a12a40dfffff,2,3
DROPOFF,8,882a12a661fffff,1,1
DROPOFF,8,882a12b465fffff,1,1
DROPOFF,8,882a12b5b1fffff,1,1
DROPOFF,8,882a12b5bbfffff,1,1
DROPOFF,8,882a12b649fffff,1,1
DROPOFF,8,882a12b6ddfffff,1,2
DROPOFF,8,882a12c85dfffff,1,1
DROPOFF,8,882a138069fffff,1,1
DROPOFF,8,882a1391d1fffff,1,2
DROPOFF,8,882a13c069fffff,1,1
DROPOFF,8,882a13c089fffff,1,2
DROPOFF,8,882a13c1c7fffff,1,1
DROPOFF,8,882a13c315fffff,1,1
DROPOFF,8,882a13cb5bfffff,1,2
DROPOFF,8,882a13d035fffff,1,1
DROPOFF,8,882a13d20dfffff,2,5
DROPOFF,8,882a14209bfffff,1,1
DROPOFF,8,882a14256bfffff,1,2
DROPOFF,8,882a146ab9fffff,1,1
DROPOFF,8,882a146da7fffff,1,1
DROPOFF,8,882a154a93fffff,1,5
DROPOFF,8,882a1562e3fffff,1,1
DROPOFF,8,882a15c969fffff,1,1
DROPOFF,8,882a1a8b29fffff,1,1
DROPOFF,8,882a3032ebfffff,1,1
DROPOFF,8,882a30c509fffff,1,1
DROPOFF,8,882a3652ddfffff,1,1
DROPOFF,8,882a8151dbfffff,1,2
DROPOFF,8,882a84c013fffff,1,1
DROPOFF,8,882a8ca623fffff,1,1
DROPOFF,8,882aa84463fffff,1,1
DROPOFF,8,882aa845a5fffff,2,2
DROPOFF,8,882aadcb25fffff,1,1
DROPOFF,8,882acc7185fffff,1,4
DROPOFF,8,882b88a13dfffff,1,1
PICKUP,5,850e589bfffffff,1,1
PICKUP,5,852a1003fffffff,130,203
PICKUP,5,852a1007fffffff,75,113
PICKUP,5,852a100bfffffff,106267,176217
PICKUP,5,852a100ffffffff,345811,575589
PICKUP,5,852a1013fffffff,17,18
PICKUP,5,852a1017fffffff,3,3
PICKUP,5,852a101bfffffff,15,19
PICKUP,5,852a102bfffffff,1,1
PICKUP,5,852a1033fffffff,5,5
PICKUP,5,852a103bfffffff,15954,27358
PICKUP,5,852a1043fffffff,1,1
PICKUP,5,852a1047fffffff,17,22
PICKUP,5,852a104bfffffff,1,1
PICKUP,5,852a104ffffffff,6,7
PICKUP,5,852a1057fffffff,4,9
PICKUP,5,852a1063fffffff,12,26
PICKUP,5,852a1067fffffff,6,11
PICKUP,5,852a106bfffffff,4,4
PICKUP,5,852a106ffffffff,1,1
PICKUP,5,852a1073fffffff,267923,446766
PICKUP,5,852a1077fffffff,1531,2571
PICKUP,5,852a107bfffffff,8,8
PICKUP,5,852a108bfffffff,1,1
PICKUP,5,852a108ffffffff,2,2
PICKUP,5,852a10a3fffffff,3,3
PICKUP,5,852a10abfffffff,10,11
PICKUP,5,852a10bbfffffff,2,2
PICKUP,5,852a10c3fffffff,2,2
PICKUP,5,852a10c7fffffff,6,7
PICKUP,5,852a10cbfffffff,1,2
PICKUP,5,852a10cffffffff,1,3
PICKUP,5,852a10d7fffffff,4,4
PICKUP,5,852a115bfffffff,1,6
PICKUP,5,852a11cbfffffff,1,2
PICKUP,5,852a12b7fffffff,2,2
PICKUP,5,852a1383fffffff,1,1
PICKUP,5,852a1393fffffff,1,2
PICKUP,5,852a13c3fffffff,1,1
PICKUP,5,852a13d3fffffff,2,2
PICKUP,5,852a1427fffffff,1,2
PICKUP,5,852a166bfffffff,1,1
PICKUP,5,852a3033fffffff,1,1
PICKUP,5,852a30c7fffffff,1,1
PICKUP,5,852a3653fffffff,1,1
PICKUP,5,852a8ca7fffffff,1,1
PICKUP,5,852aa357fffffff,1,1
PICKUP,5,852aa847fffffff,2,2
PICKUP,5,852aaca3fffffff,1,3
PICKUP,5,852aadcbfffffff,1,1
PICKUP,5,852ac617fffffff,1,4
PICKUP,5,852b88a3fffffff,1,1
PICKUP,6,860e589a7ffffff,1,1
PICKUP,6,862a10007ffffff,2,5
PICKUP,6,862a1000fffffff,3,8
PICKUP,6,862a10017ffffff,65,100
PICKUP,6,862a1001fffffff,55,81
PICKUP,6,862a1002fffffff,1,1
PICKUP,6,862a10037ffffff,5,6
PICKUP,6,862a10047ffffff,9,10
PICKUP,6,862a1004fffffff,5,5
PICKUP,6,862a10057ffffff,27,57
PICKUP,6,862a1005fffffff,25,45
PICKUP,6,862a10067ffffff,1,1
PICKUP,6,862a1006fffffff,5,5
PICKUP,6,862a10077ffffff,4,4
PICKUP,6,862a10087ffffff,15,16
PICKUP,6,862a1008fffffff,151717,251613
PICKUP,6,862a10097ffffff,4,7
PICKUP,6,862a1009fffffff,7,7
PICKUP,6,862a100a7ffffff,170,286
PICKUP,6,862a100afffffff,2855,4671
PICKUP,6,862a100b7ffffff,4,12
PICKUP,6,862a100c7ffffff,1414,2300
PICKUP,6,862a100cfffffff,79,127
PICKUP,6,862a100d7ffffff,382150,633765
PICKUP,6,862a100dfffffff,5444,8930
PICKUP,6,862a100e7ffffff,7474,12762
PICKUP,6,862a100efffffff,351,606
PICKUP,6,862a100f7ffffff,13795,23668
PICKUP,6,862a10107ffffff,5,6
PICKUP,6,862a10117ffffff,4,4
PICKUP,6,862a1011fffffff,5,5
PICKUP,6,862a10127ffffff,2,2
PICKUP,6,862a10137ffffff,1,1
PICKUP,6,862a1014fffffff,1,1
PICKUP,6,862a1015fffffff,2,2
PICKUP,6,862a10187ffffff,1,1
PICKUP,6,862a1018fffffff,5,8
PICKUP,6,862a1019fffffff,3,4
PICKUP,6,862a101a7ffffff,3,3
PICKUP,6,862a101afffffff,4,4
PICKUP,6,862a102a7ffffff,1,1
PICKUP,6,862a10317ffffff,3,3
PICKUP,6,862a10337ffffff,3,4
PICKUP,6,862a10387ffffff,5,8
PICKUP,6,862a1038fffffff,1,1
PICKUP,6,862a10397ffffff,1,5
PICKUP,6,862a1039fffffff,1,1
PICKUP,6,862a103a7ffffff,3,5
PICKUP,6,862a103afffffff,3,6
PICKUP,6,862a103b7ffffff,16001,27423
PICKUP,6,862a10417ffffff,1,1
PICKUP,6,862a10447ffffff,5,7
PICKUP,6,862a1044fffffff,4,5
PICKUP,6,862a1045fffffff,1,2
PICKUP,6,862a10467ffffff,1,2
PICKUP,6,862a1046fffffff,6,6
PICKUP,6,862a1048fffffff,1,1
PICKUP,6,862a104c7ffffff,2,2
PICKUP,6,862a104cfffffff,1,1
PICKUP,6,862a104d7ffffff,1,2
PICKUP,6,862a104efffffff,1,1
PICKUP,6,862a104f7ffffff,1,1
PICKUP,6,862a10557ffffff,1,1
PICKUP,6,862a1056fffffff,1,1
PICKUP,6,862a10607ffffff,2,2
PICKUP,6,862a10617ffffff,1,1
PICKUP,6,862a10627ffffff,5,15
PICKUP,6,862a1062fffffff,2,3
PICKUP,6,862a10637ffffff,1,5
PICKUP,6,862a10647ffffff,3,3
PICKUP,6,862a1064fffffff,2,6
PICKUP,6,862a10657ffffff,1,2
PICKUP,6,862a10667ffffff,1,1
PICKUP,6,862a106afffffff,4,4
PICKUP,6,862a106b7ffffff,1,1
PICKUP,6,862a106c7ffffff,1,1
PICKUP,6,862a10707ffffff,15,18
PICKUP,6,862a1070fffffff,45,87
PICKUP,6,862a10717ffffff,14,25
PICKUP,6,862a1071fffffff,55,81
PICKUP,6,862a10727ffffff,52129,87563
PICKUP,6,862a1072fffffff,102274,172056
PICKUP,6,862a10737ffffff,3,3
PICKUP,6,862a10747ffffff,71,130
PICKUP,6,862a1074fffffff,4,4
PICKUP,6,862a10757ffffff,31,85
PICKUP,6,862a1075fffffff,1,1
PICKUP,6,862a10767ffffff,138,214
PICKUP,6,862a1076fffffff,6,14
PICKUP,6,862a10777ffffff,1201,1989
PICKUP,6,862a1078fffffff,1,1
PICKUP,6,862a10797ffffff,3,3
PICKUP,6,862a1079fffffff,1,1
PICKUP,6,862a107a7ffffff,2,2
PICKUP,6,862a107afffffff,2,2
PICKUP,6,862a1088fffffff,2,2
PICKUP,6,862a108afffffff,1,1
PICKUP,6,862a10a07ffffff,1,1
PICKUP,6,862a10a1fffffff,1,1
PICKUP,6,862a10a27ffffff,1,1
PICKUP,6,862a10a8fffffff,2,3
PICKUP,6,862a10a97ffffff,2,2
PICKUP,6,862a10a9fffffff,1,1
PICKUP,6,862a10aa7ffffff,2,2
PICKUP,6,862a10aafffffff,2,2
PICKUP,6,862a10ab7ffffff,1,1
PICKUP,6,862a10b97ffffff,1,1
PICKUP,6,862a10b9fffffff,1,1
PICKUP,6,862a10c0fffffff,1,1
PICKUP,6,862a10c2fffffff,1,1
PICKUP,6,862a10c4fffffff,2,3
PICKUP,6,862a10c5fffffff,2,2
PICKUP,6,862a10c6fffffff,2,2
PICKUP,6,862a10c77ffffff,1,1
PICKUP,6,862a10cb7ffffff,1,2
PICKUP,6,862a10ccfffffff,1,3
PICKUP,6,862a10d47ffffff,2,2
PICKUP,6,862a10d77ffffff,2,2
PICKUP,6,862a11587ffffff,1,6
PICKUP,6,862a11c87ffffff,1,2
PICKUP,6,862a12b47ffffff,1,1
PICKUP,6,862a12b5fffffff,1,1
PICKUP,6,862a13807ffffff,1,1
PICKUP,6,862a1391fffffff,1,2
PICKUP,6,862a13c37ffffff,1,1
PICKUP,6,862a13d07ffffff,1,1
PICKUP,6,862a13d27ffffff,1,1
PICKUP,6,862a14257ffffff,1,2
PICKUP,6,862a1669fffffff,1,1
PICKUP,6,862a3032fffffff,1,1
PICKUP,6,862a30c57ffffff,1,1
PICKUP,6,862a3652fffffff,1,1
PICKUP,6,862a8ca67ffffff,1,1
PICKUP,6,862aa3577ffffff,1,1
PICKUP,6,862aa845fffffff,2,2
PICKUP,6,862aac34fffffff,1,1
PICKUP,6,862aaca17ffffff,1,3
PICKUP,6,862ac6147ffffff,1,4
PICKUP,6,862b88a17ffffff,1,1
PICKUP,7,870e589a4ffffff,1,1
PICKUP,7,872a10002ffffff,1,1
PICKUP,7,872a10003ffffff,2,5
PICKUP,7,872a10008ffffff,1,1
PICKUP,7,872a1000bffffff,1,6
PICKUP,7,872a1000dffffff,1,1
PICKUP,7,872a10010ffffff,9,9
PICKUP,7,872a10011ffffff,5,7
PICKUP,7,872a10012ffffff,22,37
PICKUP,7,872a10013ffffff,12,18
PICKUP,7,872a10014ffffff,4,4
PICKUP,7,872a10015ffffff,4,6
PICKUP,7,872a10016ffffff,6,12
PICKUP,7,872a10018ffffff,3,8
PICKUP,7,872a10019ffffff,3,3
PICKUP,7,872a1001affffff,3,3
PICKUP,7,872a1001cffffff,6,7
PICKUP,7,872a1001dffffff,1,1
PICKUP,7,872a1001effffff,38,58
PICKUP,7,872a1002bffffff,1,1
PICKUP,7,872a10030ffffff,1,2
PICKUP,7,872a10034ffffff,3,3
PICKUP,7,872a10035ffffff,1,1
PICKUP,7,872a10040ffffff,1,1
PICKUP,7,872a10041ffffff,1,1
PICKUP,7,872a10042ffffff,1,1
PICKUP,7,872a10043ffffff,1,1
PICKUP,7,872a10044ffffff,1,1
PICKUP,7,872a10045ffffff,1,1
PICKUP,7,872a10046ffffff,2,3
PICKUP,7,872a10048ffffff,1,1
PICKUP,7,872a10049ffffff,1,1
PICKUP,7,872a1004dffffff,1,1
PICKUP,7,872a1004effffff,1,1
PICKUP,7,872a10050ffffff,4,5
PICKUP,7,872a10051ffffff,4,9
PICKUP,7,872a10052ffffff,5,14
PICKUP,7,872a10053ffffff,9,10
PICKUP,7,872a10054ffffff,1,1
PICKUP,7,872a10055ffffff,2,3
PICKUP,7,872a10056ffffff,3,6
PICKUP,7,872a10059ffffff,2,10
PICKUP,7,872a1005affffff,2,5
PICKUP,7,872a1005bffffff,4,5
PICKUP,7,872a1005cffffff,1,3
PICKUP,7,872a1005effffff,18,25
PICKUP,7,872a10062ffffff,1,1
PICKUP,7,872a1006affffff,3,3
PICKUP,7,872a1006cffffff,2,2
PICKUP,7,872a10072ffffff,2,2
PICKUP,7,872a10073ffffff,1,1
PICKUP,7,872a10075ffffff,1,1
PICKUP,7,872a10081ffffff,1,1
PICKUP,7,872a10082ffffff,3,4
PICKUP,7,872a10084ffffff,1,1
PICKUP,7,872a10085ffffff,6,6
PICKUP,7,872a10086ffffff,4,4
PICKUP,7,872a10088ffffff,25867,42797
PICKUP,7,872a10089ffffff,79669,131960
PICKUP,7,872a1008bffffff,42110,69531
PICKUP,7,872a1008cffffff,4714,8078
PICKUP,7,872a1008dffffff,7805,12812
PICKUP,7,872a1008effffff,3,3
PICKUP,7,872a10092ffffff,1,1
PICKUP,7,872a10093ffffff,1,4
PICKUP,7,872a10099ffffff,2,2
PICKUP,7,872a1009affffff,2,2
PICKUP,7,872a1009bffffff,3,3
PICKUP,7,872a1009effffff,1,1
PICKUP,7,872a100a0ffffff,1,1
PICKUP,7,872a100a1ffffff,151,254
PICKUP,7,872a100a2ffffff,1,1
PICKUP,7,872a100a4ffffff,1,1
PICKUP,7,872a100a5ffffff,17,28
PICKUP,7,872a100a8ffffff,127,182
PICKUP,7,872a100a9ffffff,45,65
PICKUP,7,872a100aaffffff,1251,2077
PICKUP,7,872a100abffffff,1001,1661
PICKUP,7,872a100acffffff,45,58
PICKUP,7,872a100adffffff,20,32
PICKUP,7,872a100aeffffff,325,536
PICKUP,7,872a100b2ffffff,1,1
PICKUP,7,872a100b3ffffff,2,5
PICKUP,7,872a100b6ffffff,2,7
PICKUP,7,872a100c0ffffff,83,132
PICKUP,7,872a100c1ffffff,15,16
PICKUP,7,872a100c2ffffff,52,78
PICKUP,7,872a100c3ffffff,37,55
PICKUP,7,872a100c4ffffff,214,347
PICKUP,7,872a100c5ffffff,165,234
PICKUP,7,872a100c6ffffff,769,1325
PICKUP,7,872a100c8ffffff,10,12
PICKUP,7,872a100c9ffffff,1,1
PICKUP,7,872a100caffffff,28,48
PICKUP,7,872a100cbffffff,5,5
PICKUP,7,872a100ccffffff,17,27
PICKUP,7,872a100cdffffff,17,26
PICKUP,7,872a100ceffffff,5,16
PICKUP,7,872a100d0ffffff,1554,2510
PICKUP,7,872a100d1ffffff,1004,1662
PICKUP,7,872a100d2ffffff,151765,250617
PICKUP,7,872a100d3ffffff,13371,22603
PICKUP,7,872a100d4ffffff,13073,21092
PICKUP,7,872a100d5ffffff,1626,2658
PICKUP,7,872a100d6ffffff,165325,275456
PICKUP,7,872a100d8ffffff,369,608
PICKUP,7,872a100d9ffffff,100,152
PICKUP,7,872a100daffffff,2514,4133
PICKUP,7,872a100dbffffff,368,591
PICKUP,7,872a100dcffffff,553,892
PICKUP,7,872a100ddffffff,112,173
PICKUP,7,872a100deffffff,2280,3836
PICKUP,7,872a100e0ffffff,44,69
PICKUP,7,872a100e1ffffff,14,19
PICKUP,7,872a100e2ffffff,8010,13691
PICKUP,7,872a100e3ffffff,36,52
PICKUP,7,872a100e4ffffff,1,1
PICKUP,7,872a100e5ffffff,3,3
PICKUP,7,872a100e6ffffff,8,10
PICKUP,7,872a100e8ffffff,92,144
PICKUP,7,872a100e9ffffff,6,11
PICKUP,7,872a100eaffffff,68,93
PICKUP,7,872a100ebffffff,110,246
PICKUP,7,872a100ecffffff,9,27
PICKUP,7,872a100edffffff,9,14
PICKUP,7,872a100eeffffff,29,45
PICKUP,7,872a100f0ffffff,187,311
PICKUP,7,872a100f1ffffff,1047,1647
PICKUP,7,872a100f2ffffff,1424,2370
PICKUP,7,872a100f3ffffff,1515,2568
PICKUP,7,872a100f4ffffff,2,3
PICKUP,7,872a100f5ffffff,9850,17159
PICKUP,7,872a100f6ffffff,77,131
PICKUP,7,872a10100ffffff,2,3
PICKUP,7,872a10104ffffff,1,1
PICKUP,7,872a10106ffffff,2,2
PICKUP,7,872a10111ffffff,1,1
PICKUP,7,872a10113ffffff,1,1
PICKUP,7,872a10116ffffff,2,2
PICKUP,7,872a10119ffffff,1,1
PICKUP,7,872a1011affffff,1,1
PICKUP,7,872a1011bffffff,2,2
PICKUP,7,872a1011dffffff,1,1
PICKUP,7,872a10122ffffff,1,1
PICKUP,7,872a10125ffffff,1,1
PICKUP,7,872a10130ffffff,1,1
PICKUP,7,872a1014bffffff,1,1
PICKUP,7,872a10158ffffff,1,1
PICKUP,7,872a1015dffffff,1,1
PICKUP,7,872a10181ffffff,1,1
PICKUP,7,872a10188ffffff,1,1
PICKUP,7,872a10189ffffff,2,2
PICKUP,7,872a1018effffff,1,1
PICKUP,7,872a10198ffffff,1,2
PICKUP,7,872a1019bffffff,2,2
PICKUP,7,872a101a1ffffff,2,2
PICKUP,7,872a101a4ffffff,1,1
PICKUP,7,872a101a9ffffff,1,1
PICKUP,7,872a101abffffff,2,5
PICKUP,7,872a101acffffff,1,1
PICKUP,7,872a101aeffffff,1,1
PICKUP,7,872a102a0ffffff,1,1
PICKUP,7,872a10312ffffff,1,1
PICKUP,7,872a10314ffffff,1,1
PICKUP,7,872a10316ffffff,1,1
PICKUP,7,872a10335ffffff,2,2
PICKUP,7,872a10336ffffff,1,2
PICKUP,7,872a10380ffffff,2,4
PICKUP,7,872a10384ffffff,1,1
PICKUP,7,872a10385ffffff,1,2
PICKUP,7,872a10386ffffff,1,1
PICKUP,7,872a10389ffffff,1,1
PICKUP,7,872a10395ffffff,1,5
PICKUP,7,872a10399ffffff,1,1
PICKUP,7,872a103a0ffffff,1,1
PICKUP,7,872a103a4ffffff,1,1
PICKUP,7,872a103a6ffffff,1,3
PICKUP,7,872a103a8ffffff,2,3
PICKUP,7,872a103aeffffff,1,3
PICKUP,7,872a103b0ffffff,7253,12540
PICKUP,7,872a103b1ffffff,8386,14320
PICKUP,7,872a103b2ffffff,79,116
PICKUP,7,872a103b3ffffff,81,123
PICKUP,7,872a103b4ffffff,15,24
PICKUP,7,872a103b5ffffff,5,10
PICKUP,7,872a103b6ffffff,197,305
PICKUP,7,872a10413ffffff,1,1
PICKUP,7,872a1041bffffff,1,1
PICKUP,7,872a10441ffffff,1,1
PICKUP,7,872a10443ffffff,3,5
PICKUP,7,872a10444ffffff,1,1
PICKUP,7,872a10448ffffff,2,2
PICKUP,7,872a1044affffff,1,1
PICKUP,7,872a1044effffff,1,2
PICKUP,7,872a10458ffffff,1,2
PICKUP,7,872a10464ffffff,1,2
PICKUP,7,872a10469ffffff,1,1
PICKUP,7,872a1046affffff,1,1
PICKUP,7,872a1046cffffff,2,2
PICKUP,7,872a1046dffffff,1,1
PICKUP,7,872a1046effffff,1,1
PICKUP,7,872a1048bffffff,1,1
PICKUP,7,872a104c1ffffff,1,1
PICKUP,7,872a104c2ffffff,1,1
PICKUP,7,872a104c8ffffff,1,1
PICKUP,7,872a104d1ffffff,1,2
PICKUP,7,872a104ebffffff,1,1
PICKUP,7,872a10556ffffff,1,1
PICKUP,7,872a1056cffffff,1,1
PICKUP,7,872a10602ffffff,3,3
PICKUP,7,872a10625ffffff,2,6
PICKUP,7,872a10626ffffff,2,7
PICKUP,7,872a10628ffffff,1,2
PICKUP,7,872a1062bffffff,1,1
PICKUP,7,872a10634ffffff,1,5
PICKUP,7,872a10641ffffff,3,3
PICKUP,7,872a10645ffffff,1,1
PICKUP,7,872a1064affffff,1,5
PICKUP,7,872a10654ffffff,1,2
PICKUP,7,872a10664ffffff,1,1
PICKUP,7,872a106a4ffffff,1,1
PICKUP,7,872a106a8ffffff,1,1
PICKUP,7,872a106abffffff,1,1
PICKUP,7,872a106adffffff,1,1
PICKUP,7,872a106aeffffff,1,1
PICKUP,7,872a106b1ffffff,1,1
PICKUP,7,872a106c3ffffff,1,1
PICKUP,7,872a10700ffffff,2,2
PICKUP,7,872a10703ffffff,1,2
PICKUP,7,872a10704ffffff,7,8
PICKUP,7,872a10705ffffff,6,7
PICKUP,7,872a10706ffffff,1,1
PICKUP,7,872a10708ffffff,2,4
PICKUP,7,872a1070affffff,1,1
PICKUP,7,872a1070bffffff,11,33
PICKUP,7,872a1070cffffff,1,2
PICKUP,7,872a1070effffff,11,20
PICKUP,7,872a10710ffffff,5,15
PICKUP,7,872a10711ffffff,2,2
PICKUP,7,872a10713ffffff,1,1
PICKUP,7,872a10714ffffff,1,1
PICKUP,7,872a10715ffffff,2,3
PICKUP,7,872a10716ffffff,2,2
PICKUP,7,872a10718ffffff,1,4
PICKUP,7,872a1071affffff,18,24
PICKUP,7,872a1071bffffff,1,1
PICKUP,7,872a1071dffffff,21,32
PICKUP,7,872a1071effffff,33,50
PICKUP,7,872a10720ffffff,35,46
PICKUP,7,872a10721ffffff,21294,36396
PICKUP,7,872a10722ffffff,2,2
PICKUP,7,872a10723ffffff,17,19
PICKUP,7,872a10724ffffff,19,21
PICKUP,7,872a10725ffffff,46386,77370
PICKUP,7,872a10726ffffff,4,9
PICKUP,7,872a10728ffffff,20652,34851
PICKUP,7,872a10729ffffff,2480,4146
PICKUP,7,872a1072affffff,2,7
PICKUP,7,872a1072bffffff,3,9
PICKUP,7,872a1072cffffff,85631,143827
PICKUP,7,872a1072dffffff,2160,3606
PICKUP,7,872a1072effffff,42,57
PICKUP,7,872a10731ffffff,1,1
PICKUP,7,872a10733ffffff,1,1
PICKUP,7,872a10734ffffff,1,1
PICKUP,7,872a10740ffffff,9,10
PICKUP,7,872a10741ffffff,12,26
PICKUP,7,872a10742ffffff,2,7
PICKUP,7,872a10743ffffff,3,8
PICKUP,7,872a10744ffffff,24,36
PICKUP,7,872a10745ffffff,12,30
PICKUP,7,872a10746ffffff,9,12
PICKUP,7,872a1074affffff,3,3
PICKUP,7,872a10750ffffff,8,34
PICKUP,7,872a10752ffffff,3,7
PICKUP,7,872a10754ffffff,4,4
PICKUP,7,872a10755ffffff,10,13
PICKUP,7,872a10756ffffff,3,13
PICKUP,7,872a1075dffffff,2,2
PICKUP,7,872a10760ffffff,13,19
PICKUP,7,872a10761ffffff,3,3
PICKUP,7,872a10762ffffff,56,93
PICKUP,7,872a10763ffffff,11,17
PICKUP,7,872a10764ffffff,16,17
PICKUP,7,872a10765ffffff,11,20
PICKUP,7,872a10766ffffff,27,38
PICKUP,7,872a1076affffff,2,4
PICKUP,7,872a1076cffffff,2,4
PICKUP,7,872a1076effffff,1,1
PICKUP,7,872a10770ffffff,65,115
PICKUP,7,872a10771ffffff,33,50
PICKUP,7,872a10772ffffff,20,43
PICKUP,7,872a10773ffffff,30,62
PICKUP,7,872a10774ffffff,836,1358
PICKUP,7,872a10775ffffff,185,334
PICKUP,7,872a10776ffffff,21,35
PICKUP,7,872a10791ffffff,1,1
PICKUP,7,872a10796ffffff,1,1
PICKUP,7,872a1079cffffff,1,1
PICKUP,7,872a107a0ffffff,1,1
PICKUP,7,872a107a1ffffff,1,1
PICKUP,7,872a107a9ffffff,1,1
PICKUP,7,872a107adffffff,3,3
PICKUP,7,872a107b3ffffff,1,1
PICKUP,7,872a10889ffffff,2,2
PICKUP,7,872a108abffffff,1,1
PICKUP,7,872a10a04ffffff,1,1
PICKUP,7,872a10a1effffff,1,1
PICKUP,7,872a10a23ffffff,1,1
PICKUP,7,872a10a81ffffff,1,2
PICKUP,7,872a10a8effffff,1,1
PICKUP,7,872a10a92ffffff,2,2
PICKUP,7,872a10a9effffff,1,1
PICKUP,7,872a10aa2ffffff,1,1
PICKUP,7,872a10aa3ffffff,1,1
PICKUP,7,872a10aaaffffff,1,1
PICKUP,7,872a10aaeffffff,1,1
